Asignatura;Identificador;TituloIndice;Enunciado;Opciones;RespuestaCorrecta;Comentario;Anulada;Imagen;Dificultad
VASCULAR;MIR 2007-2008, P37;1. La Isquemia Arterial Crónica;Señale la sobre la cirugía de la trombosis venosa:;1. Cuando afecta al cayado de la safena interna puede ligarse éste por debajo del trombo y evitarse así la anticoagulación. | 2. La anticoagulación es obligatoria cuando se practica la extirpación del sistema superficial. | 3. El tratamiento quirúrgico de las varices de miembros inferiores requiere el ingreso hospitalario de los pacientes. | 4. El edema y las úlceras son complicaciones poco frecuentes de las varices. | 5. No es bueno administrar antiinflamatorios tópicos en las varices superficiales;IMPUGNADA;--;NO;--;FACIL
VASCULAR;MIR 2012-2013, P87;1. La Isquemia Arterial Crónica;Mujer de 70 años, hipertensa y diabética que ha trabajado de dependienta toda su vida. Consulta por una lesión maleolar interna en la pierna derecha con intenso dolor durante todo el día que empeora durante la noche. A la exploración destacan cordones varicosos no complicados en ambas extremidades y pulsos femorales y poplíteos normales con ausencia de distales. ¿Qué exploración deberíamos realizar en primer lugar?;1. Eco-doppler venoso de miembros inferiores. | 2. Angiorresonancia de miembros inferiores. | 3. Arteriografía. | 4. Indice tobillo-brazo. | 5. AngioTC;4;--;NO;--;MEDIO
VASCULAR;MIR 2024-2025, P106;1. La Isquemia Arterial Crónica;Mujer de 46 años que tras 10 años de mastectomía derecha con vaciamiento ganglionar seguida de quimioterapia y radioterapia presenta linfedema de brazo derecho de larga evolución con importante edema y empastamiento, sin signos de celulitis. ¿Cuál de las siguientes medidas terapéuticas NO está recomendada?;1. Realización de actividad física con elevación del miembro superior derecho. | 2. Terapia física con fisioterapia descongestiva. | 3. Diuréticos para reducir edema. | 4. Liposucción;3;--;NO;--;MEDIO
VASCULAR;MIR 2006-2007, P36;1. La Isquemia Arterial Crónica;Un hombre de 52 años de edad es valorado porque tiene una pierna caliente, hinchada e historia de traumatismo en dicha pierna, hace dos semanas, mientras se encontraba de viaje. Ya tuvo dolor en la pierna durante el viaje en avión de regreso a su domicilio. Padece de hipertensión arterial que trata con metropolol. No toma otros medicamentos. No fuma. No tiene antecedentes familiares de enfermedad tromboembólica. El Doppler de la pierna muestra un trombo de la vena poplítea. ¿Cuál de las siguientes pautas de duración del tratamiento anticoagulante es la más adecuada para este paciente?:;1. 1 mes. | 2. 2 meses. | 3. 6 meses. | 4. 2 años. | 5. Toda la vida;3;--;NO;--;MEDIO
VASCULAR;MIR 2007-2008, P48;1. La Isquemia Arterial Crónica;Mujer de 70 años que acude a urgencias por cuadro sincopal. Intervenida de neoplasia de colón hace 2 semanas. En la exploración: presión venosa a 4 cm sobre horizontal, 102 latidos por minuto, 35 respiraciones por minuto. Ta: 37,8º C, dolorimiento abdominal difuso, resto de exploración sin datos patológicos, pulsioximetria: saturación de oxígeno basal: 86%. ECG: ritmo sinusal a 100 lpm, inversión de ondas T de V1 a V4. Radiografía de tórax: elevación de hemidiafragma izquierdo con pinza miento seno costofrénico. ¿Cuál es el diagnóstico más probable?:;1. Infección respiratoria. | 2. Infarto de miocardio con Síndrome de Dressler. | 3. Taponamiento cardíaco. | 4. Tromboembolismo pulmonar masivo. | 5. Dehiscencia de sutura con distress respiratorio;4;--;NO;--;MEDIO
VASCULAR;MIR 2007-2008, P116;1. La Isquemia Arterial Crónica;¿Cuál de las siguientes afirmaciones sobre el tratamiento de la trombosis venosa profunda (TVP) es FALSA?:;1. En pacientes con TVP confirmada objetiva mente, recomendamos tratamiento agudo con heparina de bajo peso subcutánea o heparina no fraccionada. | 2. Para pacientes con elevada sospecha clínica de trombosis, se recomienda tratamiento anticoagulante mientras se espera el resultado de las pruebas diagnósticas. | 3. El tratamiento con heparina se dice debe controlarse realizando TPT (tiempo parcial de tromboplastina). | 4. Se recomienda iniciar la administración de anticoagulantes orales junto con heparina en el primer día del tratamiento, e interrumpir la administración de heparina cuando el INR sea estable y superior a 2. | 5. En los pacientes tratados con heparina de bajo peso es necesario hacer mediciones sistemática cas de la actividad antiXa con el fin de ajustar la dosis;5;--;NO;--;FACIL
VASCULAR;MIR 2007-2008, P236;1. La Isquemia Arterial Crónica;Las siguientes estructuras desembocan en la aurícula derecha, EXCEPTO:;1. Vena cava superior. | 2. Vena cava inferior. | 3. Seno coronario. | 4. Vena pulmonar derecha. | 5. Venas cardiacas anteriores;4;--;NO;--;FACIL
VASCULAR;MIR 2008-2009, P37;1. La Isquemia Arterial Crónica;En relación con la trombosis venosa de miembros inferiores, ¿cuál de las siguientes afirmaciones es FALSA?:;1. En los pacientes sintomáticos, el edema y dolor son frecuentes. | 2. El signo de Homanns es inespecífico. | 3. La elevación en sangre del dímero-D es específico. | 4. Puede confundirse con la rotura de un quiste poplíteo. | 5. La dilatación de las venas superficiales puede ser otro signo de trombosis venosa;3;--;NO;--;FACIL
VASCULAR;MIR 2008-2009, P117;1. La Isquemia Arterial Crónica;En la enfermedad tromboembólica venosa en el paciente con trombofilia. Es FALSO que:;1. Suele manifestarse a edades más precoces. | 2. Suele ser causa de enfermedad tromboembólica recidivante. | 3. Debe sospecharse en caso de antecedentes familiares positivos. | 4. Es indicación de heparina no fraccionada. | 5. Puede requerir tratamientos más prolongados;4;--;NO;--;MEDIO
VASCULAR;MIR 2008-2009, P236;1. La Isquemia Arterial Crónica;¿Cuál de las siguientes venas no pertenece al territorio venoso profundo?:;1. Safena interna. | 2. Femoral superficial. | 3. Femoral común. | 4. Ilíaca. | 5. Peronea;1;--;NO;--;FACIL
VASCULAR;MIR 2009-2010, P57;1. La Isquemia Arterial Crónica;El síndrome de vena cava superior:;1. No es una urgencia oncológica. | 2. Los datos clínicos no suelen ser expresivos. | 3. La radiografía simple de tórax no permite sospecharlo en la mayoría de las ocasiones. | 4. El 85% de los casos se deben a la existencia de un cáncer de pulmón. | 5. No responde al tratamiento con radioterapia;4;--;NO;--;MEDIO
VASCULAR;MIR 2009-2010, P58;1. La Isquemia Arterial Crónica;Un hombre de 78 años de edad es remitido al hospital por presentar unas horas antes en su domicilio disnea de comienzo brusco. Había sido intervenido quirúrgicamente para implantación de prótesis total de cadera tres semanas antes. El paciente estuvo tratado con heparina de bajo peso molecular a dosis profilácticas hasta el alta hospitalaria. No presentaba fiebre, expectoración ni ningún otro síntoma acompañante. En la exploración física existía TA 150/90, taquicardia a 110 lat por mn y taquipnea siendo el resto normal. Como único antecedente patológico cinco años antes tuvo un episodio de trombosis venosa profunda de miembro inferior derecho. ¿Cuál es la actitud inicial correcta?:;1. Se debe realizar un estudio complejo para llegar a un diagnóstico inicial, pudiendo descartarse de entrada la existencia de embolia de pulmón dado que se realizó tratamiento profiláctico con heparina tras la cirugía. | 2. Aunque la probabilidad clínica de embolia de pulmón es baja debe realizarse una TAC de arterias pulmonares para descartarla, antes de iniciarse ningún tratamiento. | 3. Debe realizarse la determinación dímero D y si es positiva iniciarse tratamiento con heparina. | 4. La probabilidad clínica de embolia de pulmón es alta debiendo iniciarse tratamiento con heparina y después realizar con una TAC de arterias pulmonares para confirmar el diagnóstico. | 5. El paciente probablemente padece una embolia de pulmón y debe iniciar tratamiento fibrinolítico;4;--;NO;--;MEDIO
VASCULAR;MIR 2009-2010, P112;1. La Isquemia Arterial Crónica;¿Cuál de las siguientes afirmaciones relativas a los fármacos anticoagulantes es cierta?:;1. Los cumarínicos tienen pocas interacciones farmacológicas. | 2. El tratamiento de la trombocitopenia inducida por heparina consiste en la disminución de la dosis de heparina. | 3. Los cumarínicos son seguros durante todo el embarazo. | 4. El test más utilizado para el control de la heparina no fraccionada es el TTPA (tiempo de tromboplastina parcial activada). | 5. El fondaparinux es un nuevo anticoagulante de administración oral;4;--;NO;--;FACIL
VASCULAR;MIR 2010-2011, P86;1. La Isquemia Arterial Crónica;Mujer de 25 años gestante de 9 semanas. Acude a Urgencias por presentar tumefacción de la pantorrilla izquierda de dos días de evolución. Eco-doppler venoso de miembros inferiores: ocupación de la vena poplítea femoral superficial y femoral profunda del miembro inferior izquierdo por material ecogénico con mala compresibilidad de dichos vasos. ¿Cuál sería el tratamiento más adecuado?;1. Heparina de bajo peso molecular solapada con dicumarínicos al menos los 5 primeros días, hasta obtener INR entre 2 y 3. Después, dicumarínicos solos. | 2. Sólo heparina de bajo peso molecular mientras dure el embarazo, pasando a dicumarínicos tras el parto si es preciso prolongar el tratamiento. | 3. Sólo dicumarínicos desde el principio. | 4. Fibrinolisis con activador tisular del plasminógeno (tPA). | 5. Los anticoagulantes están contraindicados en el embarazo. Sólo medias de compresión fuerte;2;--;NO;--;MEDIO
VASCULAR;MIR 2010-2011, P217;1. La Isquemia Arterial Crónica;En condiciones de salud las células endoteliales vasculares dificultan la formación de trombos a través de la producción de las siguientes sustancias excepto:;1. Angiotensina II. | 2. Prostaciclina. | 3. Glucosaminoclucano de heparín-sulfato. | 4. Trombomodulina. | 5. Óxido nítrico;1;--;NO;--;FACIL
VASCULAR;MIR 2011-2012, P100;1. La Isquemia Arterial Crónica;De todas las siguientes, ¿cúal es la complicación que puede observarse en los enfermos que reciben heparina?;1. Insuficiencia renal aguda. | 2. Anemia hemolítica autoinmune. | 3. Trombosis venas suprahepáticas. | 4. Síndrome leucoeritroblástico. | 5. Plaquetopenia;5;--;NO;--;FACIL
VASCULAR;MIR 2011-2012, P101;1. La Isquemia Arterial Crónica;Mujer de 25 años de edad que acude a consulta porque desea quedar embarazada y quiere saber qué tratamiento debe realizar durante el eventual embarazo, ya que es portadora del Factor V Leiden en heterocigosis. Nunca ha tenido ningún fenómeno trombótico. Se realizó la determinación del mencionado factor como estudio familiar tras un episodio de embolia del pulmón en un hermano. ¿Qué tratamiento se debe aconsejar?;1. Dado que la gestación es un estado protrombótico, existiría alto riesgo de tromboembolia venosa por lo que se debe desaconsejar el embarazo. | 2. Se debe realizar tratamiento con heparina de bajo peso molecular a dosis profilácticas en el puerperio inmediato siendo opcional realizar igual tratamiento durante el embarazo. | 3. El Factor V Leiden en heterocigosis es una trombofilia de bajo riesgo y no hay necesidad de ningún tratamiento en el embarazo y puerperio. | 4. Se debe aconsejar aspirina a bajas dosis durante todo el embarazo y puerperio. | 5. Debe realizar tratamiento con fármacos antivitamina K (Acenocumarol) durante el embarazo;2;--;NO;--;MEDIO
VASCULAR;MIR 2012-2013, P95;1. La Isquemia Arterial Crónica;"Una mujer de 63 años de edad, ingresada en el hospital para tratamiento quirúrgico de un cáncer de colon presenta dolor pleurítico en hemitórax izquierdo y disnea de comienzo brusco. A la exploración la enferma está taquipneica, con signos de mala perfusión periférica y TA sistólica de 70 mm Hg. Un ECG muestra inversión de la onda ""T"" de V1 a V4. ¿Cuál es la conducta clínica más adecuada para realizar a continuación?";1. Pautar morfina, furosemida y dopamina y vigilar evolución. | 2. Se debe solicitar determinación de dímero D para confirmar o descartar el diagnóstico de embolia de pulmón. | 3. Hay alta sospecha de embolia de pulmón y se debe inicar tratamiento con heparina de bajo peso molecular sin realizar más estudios. | 4. Existe alta sospecha de embolia de pulmón masiva y se debe realizar angioTC para confirmarla y valorar tratamiento fibrinolítico. | 5. Se debe solicitar determinación de NTproBNP y Troponinas y conocer el resultado antes de realizar un nuevo procedimiento diagnóstico;4;--;NO;--;MEDIO
VASCULAR;MIR 2013-2014, P142;1. La Isquemia Arterial Crónica;Hombre de 65 años con antecedente de neoplasia de páncreas en curso de quimioterapia. Consulta en Urgencias por dolor y edema de todo el miembro inferior desde ingle. ¿Qué prueba diagnóstica es más coste-efectiva para confirmar la sospecha diagnóstica?;1. Dímero D. | 2. Resonancia magnética. | 3. Flebografía. | 4. Ecografía doppler venosa. | 5. TAC helicoidal;4;--;NO;--;MEDIO
VASCULAR;MIR 2014-2015, P210;1. La Isquemia Arterial Crónica;De los siguientes anticoagulantes cual es un inhibidor directo de la trombina:;1. Dabigatran. | 2. Apixaban. | 3. Ribaroxaban. | 4. Acenocumarol. | 5. Clopidogrel;1;--;NO;--;FACIL
VASCULAR;MIR 2016-2017, P94;1. La Isquemia Arterial Crónica;¿Indica cuál de las siguientes afirmaciones en referencia al factor V de Leiden es cierta?;1. Se trata de la resistencia del factor V a la acción de la proteína S. | 2. Es un trastorno adquirido que se asocia a la presencia de anticuerpos anticardiolipina. | 3. Su presencia ocasiona una prolongación del tiempo de tromboplastina parcial. | 4. Junto con la mutación de la protrombina constituye la predisposición trombótica de base genética más frecuente en nuestro medio;4;--;NO;--;FACIL
VASCULAR;MIR 2017-2018, P74;1. La Isquemia Arterial Crónica;La localización más frecuente de la trombosis venosa profunda es:;1. Plexos venosos de los músculos sóleos. | 2. Sector femoral en el muslo. | 3. Sector iliaco. | 4. Vena cava inferior;1;--;NO;--;FACIL
VASCULAR;MIR 2017-2018, P107;1. La Isquemia Arterial Crónica;Una mujer de 32 años de edad consulta porque desea quedar embarazada y refiere antecedentes de episodio de embolia de pulmón 7 años antes mientras estaba tomando anticonceptivos orales. Se realizó tratamiento con acenocumarol durante 6 meses. El estudio de trombofilia fue negativo. Se aconseja realizar profilaxis de trombosis venosa en el caso de que quede embarazada. Señale la :;1. Debe aconsejarse tratamiento profiláctico con heparina de bajo peso molecular durante el embarazo y hasta 6 semanas posparto. | 2. Debe aconsejarse tratamiento profiláctico con aspirina durante todo el embarazo. | 3. Debe aconsejarse realizar profilaxis con acenocumarol durante todo el embarazo. | 4. Dado que el estudio de trombofilia fue negativo solo se precisa realizar profilaxis de trombosis venosa con medias compresivas para miembros inferiores;1;--;NO;--;MEDIO
VASCULAR;MIR 2017-2018, P181;1. La Isquemia Arterial Crónica;Acude a su consulta una mujer diabética con una úlcera maleolar de aproximadamente 10 años de evolución. Ha requerido curas tópicas continuas pero la herida nunca ha terminado de cerrarse por segunda intención. Usted observa que uno de los bordes de la úlcera comienza a mamelonarse. ¿Cuál debe ser su actitud inmediata?;1. Ingreso hospitalario y tratamiento antibiótico por vía intravenosa. | 2. Biopsia de la zona mamelonada. | 3. Realizar curas con pomadas enzimáticas desbridantes. | 4. Cobertura de la úlcera con injerto de piel;2;--;NO;--;MEDIO
VASCULAR;MIR 2018-2019, P155;1. La Isquemia Arterial Crónica;Un hombre de 58 años a las tres semanas de un esguince grave de tobillo presenta, de forma rápidamente progresiva, disnea de reposo, marecio y síncope. Al llegar al hospital tiene hipotensión (PA sistólica 80 mmHg, diastólica 40 mmHg) y mala perfusión. Es intubado y conectado a ventilación mecánica y se inicia noradrenalina. El ecocardiograma muestra signos de hipertensión pulmonar. En la angio-TC se observan múltiples defectos de replección ocupando ambas arterias pulmonares principales. ¿Cuál de los siguientes tratamientos se sociaría a una mejoría hemodinámica más rápida en este caso ?;1. Heparina sódica en perfusión intravenosa. | 2. Tromboendarectomía. | 3. Fibrinolisis sistémica con rt - P A (alteplase) 100 mg intravenoso. | 4. Filtro en vena cava inferior.;3;--;NO;--;DIFICIL
VASCULAR;MIR 2018-2019, P223;1. La Isquemia Arterial Crónica;Mujer de 34 años, fumadora, sin antecedentes de interés ni toma de anticonceptivos, que acude a urgencias por presentar dolor en la pierna derecha de varias horas de evolución. La paciente refiere que está de vacaciones y ha estado paseando por la ciudad todo el día. En la exploración física sólo destaca la presencia de hinchazón en la región de la pantorrilla. Está preocupada porque una amiga, que es médico le ha sugerido que puede ser una trombosis. ¿Cuál debe ser su proceder diagnóstico ?;1. Dada la potencial gravedad de la enfermedad tromboembólica venosa y tratándose de una paciente joven hay que asegurarse que no tiene nada mediante la realización de un ecodoppler. | 2. La paciente tiene una probabilidad previa baja en base a la historia y los hallazgos en la exploración, por lo que lo más adecuado es realizar un a determinación de dímeros D, que, de ser negativos, descartarían la presencia de una trombosis venosa sin requerir pruebas adicionales. | 3. Al no estar inmovilizada la probabilidad clínica de presentar una trombosis es muy baja, así que no requiere estudios adicionales. | 4. En todos los pacientes en los que se sospeche una trombosis venosa aguda hay que realizar de forma urgente una determinación de dímeros-D para el diagnóstico.;2;--;NO;--;DIFICIL
VASCULAR;MIR 2012-2022, P14;1. La Isquemia Arterial Crónica;Pregunta asociada a la imagen 14. Varón de 74 años que consulta por dolor en hemitórax derecho de características pleuríticas de 1 semana de evolución, disnea de moderados esfuerzos, tos productiva y febrícula, sin síndrome general. En la analítica destaca PCR 92,9 mg/L y dímero D 1.630 ng/ml (normal <500). Se muestra la radiografía de tórax póstero-anterior. ¿Cuál es el diagnóstico de sospecha y la actitud a seguir?:;1. Solicitar angioTC de arterias pulmonares por sospecha de tromboembolismo pulmonar. | 2. Iniciar tratamiento antibiótico por sospecha de neumonía sin signos de complicación y control radiológico en 4-6 semanas. | 3. Derivarle a consulta especializada por sospecha radiológica de carcinoma de pulmón. | 4. Solicitar radiografía en decúbito lateral derecho por sospecha de derrame pleural encapsulado previo a toracocentesis;1;--;NO;--;MEDIO
VASCULAR;MIR 2021-2022, P159;1. La Isquemia Arterial Crónica;Además de las posibles complicaciones hemorrágicas ¿qué otro efecto adverso del tratamiento parenteral con heparina puede ser grave y comprometer la vida del paciente?:;1. Hipopotasemia extrema. | 2. Trastornos gastrointestinales con diarrea abundante y deshidratación. | 3. Alcalosis metabólica por toxicidad tubular renal. | 4. Trombopenia grave acompañada de fenómenos trombóticos venosos o arteriales;4;--;NO;--;MEDIO
VASCULAR;MIR 2022-2023, P125;1. La Isquemia Arterial Crónica;Mujer de 43 años, nadadora profesional, sin antecedentes de interés, que refiere hinchazón y pesadez de brazo derecho de 72 horas de evolución. En la exploración destaca edema de miembro superior derecho con presencia de venas dilatadas en región pectoral. En relación con el enfoque diagnóstico, señale la respuesta INCORRECTA:;1. El eco-Doppler color es de gran valor como primera prueba diagnóstica. | 2. Debe realizarse una radiografía simple de tórax para detectar anomalías óseas. | 3. La angio-TC permite el diagnóstico de confirmación. | 4. Debe realizarse una flebografía para confirmar la presencia de trombosis venosa axilosubclavia;4;--;NO;--;MEDIO
VASCULAR;MIR 2022-2023, P129;1. La Isquemia Arterial Crónica;Mujer de 70 años ingresada por traumatismo craneoencefálico grave con hemorragia subaracnoidea secundaria. El segundo día de ingreso presenta episodio de disnea y dolor torácico. Se realiza angioTC de tórax que confirma el diagnóstico de tromboembolismo de pulmón. El tratamiento de elección es:;1. Heparina de bajo peso molecular. | 2. Rivaroxaban. | 3. Acenocumarol. | 4. Filtro de vena cava inferior;4;--;NO;--;MEDIO
VASCULAR;MIR 2024-2025, P146;1. La Isquemia Arterial Crónica;Hombre de 76 años que es intervenido por recambio protésico de cadera derecha tras traumatismo. Entre los antecedentes personales destaca hipertensión arterial en tratamiento fármacológico y recambio protésico de rodilla izquierda hace 3 meses por artrosis evolucionada. Al cuarto día del postoperatorio se detecta trombopenia de 52.000/mm3 con cifras de hemoglobina y leucocitos normales. El estudio de coagulación y la bioquímica es normal. ¿Cuál es el diagnóstico más probable?:;1. Púrpura trombótica trombocitopénica. | 2. Coagulación intravascular diseminada. | 3. Trombopenia inducida por heparina. | 4. Síndrome hemolítico urémico;3;--;NO;--;MEDIO
VASCULAR;MIR 2024-2025, P165;1. La Isquemia Arterial Crónica;Una mujer de 45 años con antecedentes de pleuritis hace 3 años y episodios ocasionales de poliartritis en los últimos 8 meses, fue diagnosticada de LES hace un mes tras un ingreso por fatiga y dolor torácico opresivo de esfuerzo, donde se objetivó una Hb de 5,8 g/dL y VCM de 109 fL por una anemia hemolítica autoinmune. El resto de la analítica mostró una linfopenia de 900/mm3 , plaquetas en rango de normalidad, función hepática, creatinina y ionograma normales, tiempo de protrombina 85%, TTPA se muestra prolongado (ratio de 1,8). Existe hipocomplementemia C3 y C4, ANA 1/640, con Anti-DNA +. Fue dada de alta con corticoides, hidroxicloroquina y belimumab semanal subcutáneo. A las tres semanas del alta refiere sensación disneica de 48 horas de evolución sin otros síntomas acompañantes, la Hb de urgencias es de 10,2 gr/dL. ¿Cuál de las siguientes determinaciones de laboratorio deberíamos realizar en primer lugar?:;1. Dímero D. | 2. Proteínas en orina. | 3. NT-proBNP. | 4. Test de Coombs;1;--;NO;--;DIFICIL
VASCULAR;MIR 2025-2026, P16;1. La Isquemia Arterial Crónica;Mujer de 63 años de edad con diagnóstico de cáncer de endometrio estadio I. Ha sido intervenida mediante histerectomía radical más linfadenectomía pélvica y para-aórtica, finalizando con radioterapia. En la exploración física se objetiva un signo de Stemmer positivo. Tras visualizar la imagen (IMAGEN 16), ¿cuál de estas opciones considera que es la correcta?;1. La paciente presenta una linfangitis, que se tratará mediante pauta de amoxicilinaclavulánico durante 10 días. | 2. La paciente tiene un lipedema, que se tratará con actividad física de bajo impacto con el objetivo de mejorar la circulación. | 3. La paciente presenta un linfedema, que se tratará mediante prenda de presoterapia a medida y drenaje linfático manual. | 4. La paciente presenta una sospecha de trombosis venosa profunda en la extremidad, por lo que solicitaremos un estudio de imagen con doppler vascular para confirmar el diagnóstico;3;--;NO;--;MEDIO
VASCULAR;MIR 2025-2026, P202;1. La Isquemia Arterial Crónica;Respecto a la Trombosis Venosa Profunda, señale lo correcto:;1. Tras la sospecha clínica, el diagnóstico suele realizarse mediante ecografía doppler. | 2. Los pacientes con factores de riesgo o trombosis venosas de repetición suelen precisar anticoagulación durante 12 meses. | 3. Por norma general, la anticoagulación se suele mantener durante 3 semanas. | 4. La tas de recidiva es del 60%;1;--;NO;--;MEDIO
